,prm,res
1709,"[-0.467, 0.307, 4.996999999999999, -0.29999999999999905, -0.8, 4530.0, 2088.0, 0.51, 2.83, 0.7139999999999991]",42037.53385315356
1710,"[2.178999999999999, 0.307, -0.2, 0.465, -0.8, 3333.0, 2432.0, 8.89, 1.669999999999999, 0.7329999999999991]",1023199.6511935245
1711,"[1.462, 0.307, 2.019, -0.321, -0.8, 4730.0, 2890.0, 2.439999999999999, 9.99, 0.631]",822057.8595746983
1712,"[0.923, 0.307, 4.375, -0.05, -0.8, 3588.0, 2477.0, 1.0, 9.91, 0.7289999999999991]",1404170.9058021454
1713,"[1.415, 0.307, 0.277, 0.9559999999999991, -0.8, 3664.0, 2555.0, 5.54, 1.61, 0.5779999999999991]",37601.124017014554
1714,"[2.672, 0.307, 1.883999999999999, 0.163, -0.8, 4294.0, 1736.0, 7.48, 4.589999999999999, 0.5629999999999991]",53089.74770390217
1715,"[0.203, 0.307, 0.7359999999999991, -0.28, -0.8, 4747.0, 2257.0, 5.629999999999999, 8.25, 0.7109999999999991]",2849233.332757512
1716,"[-0.999, 0.307, 2.653999999999999, 0.167, -0.8, 4197.0, 2651.0, 9.88, 1.86, 0.6069999999999991]",326134.08634909533
1717,"[-0.14999999999999902, 0.307, 3.345, 0.646, -0.8, 3876.0, 3020.0, 8.35, 2.25, 0.7129999999999991]",1107263.558238309
1718,"[1.052999999999999, 0.307, 3.833, -0.12, -0.8, 3757.0, 2764.0, 3.52, 1.889999999999999, 0.642]",80445.00541329653
1719,"[1.619, 0.307, -0.7099999999999991, -0.35999999999999904, -0.8, 3763.0, 3098.0, 1.169999999999999, 3.47, 0.7089999999999991]",170135.03137882243
1720,"[1.325, 0.307, -0.23899999999999902, -0.003, -0.8, 3195.0, 1241.0, 5.62, 5.629999999999999, 0.655]",1098208.248417607
1721,"[0.765, 0.307, -0.919, 0.258, -0.8, 4221.0, 3166.0, 0.20999999999999902, 3.33, 0.5909999999999991]",12702.359623307671
1722,"[-0.6139999999999991, 0.307, 0.749, 0.29699999999999904, -0.8, 4531.0, 1682.0, 4.46, 0.41999999999999904, 0.662]",98395.3907184696
1723,"[1.514999999999999, 0.307, 4.238, -0.257, -0.8, 4404.0, 2968.0, 8.04, 4.75, 0.505]",322410.14667037554
1724,"[1.258999999999999, 0.307, 4.549, -0.42399999999999904, -0.8, 4582.0, 2108.0, 1.27, 7.45, 0.6939999999999991]",952057.945062695
1725,"[0.453, 0.307, 2.779999999999999, -0.374, -0.8, 4576.0, 2862.0, 5.79, 5.86, 0.6029999999999991]",427075.7591424732
1726,"[3.286, 0.307, 3.373, -0.024, -0.8, 4324.0, 2289.0, 5.809999999999999, 5.28, 0.7349999999999991]",2222959.496706264
1727,"[-0.49199999999999905, 0.307, 3.101999999999999, 0.517, -0.8, 3473.0, 1881.0, 8.6, 7.28, 0.622]",761158.3139083249
1728,"[2.230999999999999, 0.307, 1.889, -0.14999999999999902, -0.8, 3119.0, 3134.0, 5.419999999999999, 8.61, 0.7339999999999991]",2759125.2616458666
1729,"[2.274999999999999, 0.307, 3.511, 0.28499999999999903, -0.8, 4359.0, 1797.0, 2.529999999999999, 8.01, 0.7099999999999991]",1617890.4039382047
1730,"[0.7159999999999991, 0.307, 3.478, 0.9809999999999991, -0.8, 3332.0, 2071.0, 8.12, 4.37, 0.6979999999999991]",1473989.4754107676
1731,"[1.375999999999999, 0.307, -0.34, 0.559, -0.8, 4639.0, 1987.0, 5.08, 3.79, 0.5949999999999991]",165480.04591041338
1732,"[4.410999999999999, 0.307, 2.568, -0.126, -0.8, 3730.0, 1759.0, 5.269999999999999, 4.45, 0.542]",85635.55423238978
1733,"[4.205, 0.307, 1.280999999999999, -0.326, -0.8, 4668.0, 1127.0, 8.48, 5.78, 0.7069999999999991]",2056936.5177388007
1734,"[4.293, 0.307, 4.03, 0.926, -0.8, 4308.0, 2920.0, 5.62, 0.02, 0.681]",200689.6942367196
1735,"[-0.7369999999999991, 0.307, 1.633, 0.495, -0.8, 4720.0, 2839.0, 0.40999999999999903, 4.879999999999999, 0.509]",255899.5534815835
1736,"[1.235, 0.307, -0.14699999999999902, 0.667, -0.8, 4535.0, 1008.0, 4.36, 4.94, 0.6889999999999991]",1327961.1548325352
1737,"[0.806, 0.307, 3.895999999999999, -0.052999999999999006, -0.8, 3213.0, 2532.0, 6.03, 7.37, 0.636]",857732.0350723242
1738,"[2.192, 0.307, 4.251999999999999, 0.906, -0.8, 4220.0, 2227.0, 7.25, 5.08, 0.5839999999999991]",203085.31378329173
1739,"[2.552999999999999, 0.307, 2.145, -0.019, -0.8, 4812.0, 2899.0, 5.849999999999999, 3.35, 0.7059999999999991]",1176320.134685266
1740,"[4.351, 0.307, -0.527, 0.192, -0.8, 4831.0, 1156.0, 8.1, 8.27, 0.6109999999999991]",616342.7827955749
1741,"[1.060999999999999, 0.307, 0.14999999999999902, 0.029, -0.8, 3113.0, 1579.0, 8.95, 0.28, 0.6099999999999991]",148795.30014055964
1742,"[3.21, 0.307, -0.29999999999999905, -0.008, -0.8, 4921.0, 1228.0, 8.78, 4.79, 0.661]",1135685.846777171
1743,"[2.165, 0.307, 1.45, 0.36199999999999904, -0.8, 4271.0, 2639.0, 8.91, 6.61, 0.523]",102732.99314408182
1744,"[3.202, 0.307, 3.065999999999999, -0.123, -0.8, 3735.0, 2264.0, 3.96, 3.609999999999999, 0.5829999999999991]",41600.734543521525
1745,"[-0.49199999999999905, 0.307, 3.101999999999999, 0.517, -0.8, 4197.0, 2651.0, 9.88, 1.86, 0.6069999999999991]",317510.10943633894
1746,"[1.72, 0.307, 1.056, 0.30199999999999905, -0.8, 4225.0, 2886.0, 9.33, 7.36, 0.518]",133490.6136456829
1747,"[1.058999999999999, 0.307, 0.8149999999999991, -0.07199999999999901, -0.8, 4331.0, 1166.0, 0.16, 3.73, 0.622]",38348.65657498672
1748,"[1.516, 0.307, 3.645, -0.325, -0.8, 3662.0, 1506.0, 7.879999999999999, 2.87, 0.5939999999999991]",152729.1403584348
1749,"[4.160999999999999, 0.307, 3.899999999999999, 0.6879999999999991, -0.8, 4240.0, 2870.0, 4.889999999999999, 0.46999999999999903, 0.683]",175917.44865221792
1750,"[1.121, 0.307, 1.538999999999999, -0.41099999999999903, -0.8, 3868.0, 2339.0, 5.919999999999999, 3.95, 0.5969999999999991]",193644.2502371189
1751,"[2.192, 0.307, 4.251999999999999, 0.312, -0.8, 3492.0, 2254.0, 4.139999999999999, 4.099999999999999, 0.5889999999999991]",82975.50605541207
1752,"[4.514999999999999, 0.307, 2.573999999999999, 0.083, -0.8, 3865.0, 2016.0, 5.71, 4.019999999999999, 0.558]",44920.54681850099
1753,"[1.552999999999999, 0.307, 1.056999999999999, 0.7289999999999991, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.55]",21629.92717937441
1754,"[4.429, 0.307, 3.724, -0.46899999999999903, -0.8, 4561.0, 1805.0, 3.439999999999999, 8.63, 0.623]",559951.1554001718
1755,"[2.694, 0.307, 3.677999999999999, 0.10400000000000001, -0.8, 4571.0, 1196.0, 3.689999999999999, 7.11, 0.6049999999999991]",397295.1745925887
1756,"[0.35499999999999904, 0.307, 3.520999999999999, -0.126, -0.8, 4266.0, 2829.0, 8.68, 2.7, 0.546]",32943.89377326048
1757,"[0.7159999999999991, 0.307, 3.478, 0.9809999999999991, -0.8, 3332.0, 2071.0, 8.12, 4.37, 0.67]",1140510.6218828685
1758,"[1.463, 0.307, -0.108, -0.101, -0.8, 3332.0, 1484.0, 6.28, 5.82, 0.642]",961968.6425106981
1759,"[-0.631, 0.307, 3.847999999999999, 0.617999999999999, -0.8, 3826.0, 1367.0, 7.25, 5.639999999999999, 0.5829999999999991]",191696.14402253978
1760,"[3.536, 0.307, 0.47599999999999903, 0.681, -0.8, 4799.0, 1361.0, 3.5, 8.32, 0.5699999999999991]",141915.30379279482
1761,"[-0.544, 0.307, 1.826, 0.5689999999999991, -0.8, 4771.0, 2767.0, 1.47, 4.11, 0.518]",182523.95846957306
1762,"[1.314999999999999, 0.307, 2.371999999999999, 0.42199999999999904, -0.8, 4625.0, 2343.0, 1.659999999999999, 0.65, 0.515]",313942.1446090357
1763,"[1.375999999999999, 0.307, -0.34, 0.549, -0.8, 4639.0, 1987.0, 5.08, 2.87, 0.5939999999999991]",90102.48823265606
1764,"[1.982, 0.307, 3.843, -0.216, -0.8, 3402.0, 2859.0, 9.28, 6.509999999999999, 0.562]",71130.90405180077
1765,"[2.193, 0.307, 0.7179999999999991, 0.7439999999999991, -0.8, 4023.0, 2361.0, 3.18, 7.16, 0.5679999999999991]",82017.75137470118
1766,"[0.203, 0.307, 0.7359999999999991, -0.28, -0.8, 4556.0, 1200.0, 0.1, 4.089999999999999, 0.641]",77708.61855979351
1767,"[3.684, 0.307, 1.859, 0.917, -0.8, 3436.0, 1840.0, 6.87, 1.34, 0.546]",130067.88812367168
1768,"[-0.14099999999999902, 0.307, -0.543, -0.278, -0.8, 4675.0, 1964.0, 2.47, 5.9, 0.514]",209694.45846030273
1769,"[4.410999999999999, 0.307, 0.9469999999999991, 0.8289999999999991, -0.8, 3636.0, 2600.0, 2.95, 6.9, 0.5679999999999991]",72146.8738758001
1770,"[0.07599999999999901, 0.307, 3.669999999999999, 0.7039999999999991, -0.8, 3989.0, 2259.0, 2.419999999999999, 1.78, 0.5739999999999991]",57884.1013312943
1771,"[2.028999999999999, 0.307, 0.097, -0.28599999999999903, -0.8, 3336.0, 1910.0, 4.74, 3.259999999999999, 0.622]",214336.8576566023
1772,"[1.375999999999999, 0.307, -0.34, 0.559, -0.8, 4639.0, 1987.0, 0.40999999999999903, 4.879999999999999, 0.509]",266051.9504358492
1773,"[3.426, 0.307, 1.499, 0.687, -0.8, 4054.0, 1072.0, 4.57, 4.4, 0.7339999999999991]",1354726.555458631
1774,"[4.099, 0.307, 3.597999999999999, -0.468, -0.8, 4422.0, 1667.0, 3.049999999999999, 4.969999999999999, 0.639]",424227.41614483186
1775,"[-0.137, 0.307, 3.722999999999999, -0.48399999999999904, -0.8, 4244.0, 1661.0, 2.04, 4.75, 0.505]",410669.7909100373
1776,"[2.6189999999999998, 0.307, 0.559, 0.14599999999999902, -0.8, 3856.0, 2018.0, 3.66, 3.819999999999999, 0.6899999999999991]",742888.5684054173
1777,"[1.736, 0.307, 3.403999999999999, -0.19, -0.8, 4659.0, 1737.0, 3.91, 7.839999999999999, 0.662]",1250584.8393567349
1778,"[1.235, 0.307, -0.14699999999999902, 0.896, -0.8, 4746.0, 2270.0, 0.17, 6.879999999999999, 0.654]",600230.8461378488
1779,"[0.809, 0.307, 2.241, -0.18099999999999902, -0.8, 4181.0, 2495.0, 1.919999999999999, 8.33, 0.504]",349747.93714233954
1780,"[1.413, 0.307, 4.814, 0.5739999999999991, -0.8, 4030.0, 2850.0, 3.759999999999999, 1.1, 0.625]",56198.45029571272
1781,"[3.536, 0.307, 0.47599999999999903, 0.681, -0.8, 4799.0, 3196.0, 5.49, 9.49, 0.624]",869043.8475165511
1782,"[2.153999999999999, 0.307, 3.375999999999999, 0.746, -0.8, 3810.0, 1779.0, 7.57, 2.609999999999999, 0.625]",317730.95324308134
1783,"[0.548, 0.307, 1.377999999999999, -0.008999999999999, -0.8, 4483.0, 2997.0, 5.21, 2.25, 0.671]",491931.7604632203
1784,"[1.516, 0.307, 3.645, -0.321, -0.8, 3662.0, 1489.0, 4.46, 0.41999999999999904, 0.662]",105318.88798985843
1785,"[4.397999999999999, 0.307, 1.052, 0.666, -0.8, 4186.0, 1073.0, 4.7, 5.599999999999999, 0.7019999999999991]",1562057.7768916918
1786,"[0.779, 0.307, 0.059999999999999006, 0.008999999999999, -0.8, 4149.0, 3084.0, 5.299999999999999, 2.47, 0.5979999999999991]",101756.21157344128
1787,"[4.429, 0.307, 3.724, -0.46899999999999903, -0.8, 4561.0, 1805.0, 1.11, 4.769999999999999, 0.5889999999999991]",55060.61225459693
1788,"[4.565, 0.307, 2.831, -0.32, -0.8, 3812.0, 1732.0, 0.75, 9.08, 0.62]",382779.15495179704
1789,"[0.78, 0.307, -0.098, 0.42299999999999904, -0.8, 4793.0, 1666.0, 5.019999999999999, 1.04, 0.5829999999999991]",39385.8245295116
1790,"[2.192, 0.307, 4.261, 0.906, -0.8, 4220.0, 2227.0, 7.25, 5.08, 0.5839999999999991]",203078.8651119973
1791,"[3.358, 0.307, 1.11, -0.274, -0.8, 4472.0, 1122.0, 8.28, 4.629999999999999, 0.6969999999999991]",1430299.4510250778
1792,"[-0.257, 0.307, 0.6129999999999991, 0.17599999999999902, -0.8, 4113.0, 1253.0, 6.429999999999999, 0.14, 0.66]",162160.66257463463
1793,"[1.252999999999999, 0.307, -0.456, 0.48999999999999905, -0.8, 4555.0, 2222.0, 4.099999999999999, 2.96, 0.5929999999999991]",57498.89399243116
1794,"[2.096, 0.307, 3.048, 0.539, -0.8, 4419.0, 2752.0, 3.689999999999999, 0.54, 0.5959999999999991]",65526.15861706333
1795,"[2.192, 0.307, 4.261, 0.7289999999999991, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.55]",37536.71064574791
1796,"[4.182, 0.307, 3.392999999999999, -0.35799999999999904, -0.8, 4310.0, 1736.0, 3.58, 4.78, 0.622]",314365.55869291106
1797,"[3.589, 0.307, 2.915999999999999, 0.28199999999999903, -0.8, 3851.0, 1931.0, 6.08, 3.049999999999999, 0.5759999999999991]",53895.53028820705
1798,"[2.192, 0.307, 4.251999999999999, 0.312, -0.8, 4030.0, 2850.0, 3.759999999999999, 1.1, 0.625]",54517.241099577055
1799,"[1.651, 0.307, 0.776, 0.35099999999999903, -0.8, 4307.0, 2706.0, 8.48, 6.46, 0.533]",40813.48255966299
1800,"[-0.132, 0.307, 3.25, 0.5839999999999991, -0.8, 4117.0, 2439.0, 4.809999999999999, 1.81, 0.5829999999999991]",28962.827405921973
1801,"[1.552999999999999, 0.307, 1.056999999999999, 0.7289999999999991, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.5739999999999991]",80583.21581143646
1802,"[1.052, 0.307, 1.243, -0.327, -0.8, 3924.0, 2488.0, 5.79, 3.649999999999999, 0.5969999999999991]",171553.40749040912
1803,"[4.445, 0.307, 2.064999999999999, 0.372, -0.8, 3688.0, 2432.0, 4.469999999999999, 5.519999999999999, 0.5649999999999991]",55518.87835451526
1804,"[1.235, 0.307, -0.14699999999999902, 0.896, -0.8, 4746.0, 2270.0, 0.17, 6.879999999999999, 0.5679999999999991]",54764.22728855375
1805,"[2.032999999999999, 0.307, 2.911999999999999, 0.7419999999999991, -0.8, 3860.0, 1956.0, 7.49, 2.779999999999999, 0.6099999999999991]",241430.5558794004
1806,"[0.226, 0.307, 3.624, 0.8179999999999991, -0.8, 3791.0, 2193.0, 6.0, 2.899999999999999, 0.623]",298274.28766342613
1807,"[1.516, 0.307, 3.645, -0.325, -0.8, 4571.0, 1196.0, 3.689999999999999, 7.11, 0.6049999999999991]",359534.59452608996
1808,"[1.018999999999999, 0.307, 0.8159999999999991, -0.035999999999999005, -0.8, 3999.0, 3039.0, 6.089999999999999, 3.27, 0.5899999999999991]",130606.08898879308
1809,"[2.968, 0.307, 3.108, 0.6129999999999991, -0.8, 3480.0, 2091.0, 4.919999999999999, 3.33, 0.5729999999999991]",38211.28637742682
1810,"[2.192, 0.307, 4.251999999999999, 0.312, -0.8, 3492.0, 2254.0, 3.759999999999999, 1.1, 0.625]",57594.7403703565
1811,"[2.007, 0.307, 0.42699999999999905, 0.066, -0.8, 3955.0, 1997.0, 3.379999999999999, 3.66, 0.669]",496607.83657408506
1812,"[0.5699999999999991, 0.307, 0.772, -0.14299999999999902, -0.8, 4483.0, 1189.0, 0.14, 3.879999999999999, 0.627]",52138.28369675495
1813,"[1.516, 0.307, 3.645, -0.321, -0.8, 3662.0, 1489.0, 0.1, 4.089999999999999, 0.641]",69229.6872959693
1814,"[1.907, 0.307, 0.39, 0.646, -0.8, 4062.0, 2522.0, 2.58, 6.389999999999999, 0.5719999999999991]",73779.74045493282
1815,"[1.46, 0.307, 1.756, -0.113, -0.8, 4510.0, 1484.0, 1.3, 4.82, 0.647]",272330.1199178017
1816,"[0.8239999999999991, 0.307, -0.919, 0.258, -0.8, 4221.0, 3166.0, 0.20999999999999902, 3.33, 0.5909999999999991]",12664.626879550353
1817,"[0.777, 0.307, -0.263, 0.39, -0.8, 4678.0, 1966.0, 4.049999999999999, 1.49, 0.5839999999999991]",23165.454868991095
1818,"[1.572, 0.307, 4.043999999999999, 0.6969999999999991, -0.8, 3912.0, 2046.0, 6.41, 1.76, 0.625]",195223.5643618506
1819,"[0.548, 0.307, 1.377999999999999, -0.008999999999999, -0.8, 4221.0, 3166.0, 0.20999999999999902, 3.33, 0.5909999999999991]",16635.178954502724
1820,"[1.824, 0.307, 4.105, 0.224, -0.8, 3646.0, 2369.0, 5.04, 3.819999999999999, 0.5799999999999991]",63815.596753547245
1821,"[0.28699999999999903, 0.307, 2.920999999999999, 0.35199999999999904, -0.8, 4247.0, 2813.0, 4.419999999999999, 2.129999999999999, 0.641]",203915.46753615222
1822,"[-0.257, 0.307, 0.6129999999999991, 0.17599999999999902, -0.8, 4113.0, 1913.0, 2.299999999999999, 3.029999999999999, 0.5859999999999991]",874.9971468961726
1823,"[1.252999999999999, 0.307, -0.456, 0.534, -0.8, 4555.0, 2222.0, 0.37, 4.57, 0.525]",146047.36725569202
1824,"[2.551, 0.307, 3.176, 0.17899999999999902, -0.8, 3758.0, 1936.0, 4.879999999999999, 3.399999999999999, 0.6089999999999991]",166215.61906562178
1825,"[0.7159999999999991, 0.307, 3.478, 0.5739999999999991, -0.8, 4030.0, 2850.0, 3.759999999999999, 1.1, 0.6129999999999991]",43866.27228779514
1826,"[-0.557, 0.307, 3.201, 0.529, -0.8, 3883.0, 1344.0, 7.08, 4.54, 0.5979999999999991]",276250.3937685832
1827,"[-0.218, 0.307, 1.48, 0.164, -0.8, 4657.0, 2937.0, 3.5, 3.64, 0.557]",5079.233179847772
1828,"[0.35499999999999904, 0.307, 3.520999999999999, -0.126, -0.8, 4266.0, 2829.0, 7.879999999999999, 2.87, 0.5939999999999991]",199227.51224604572
1829,"[3.057999999999999, 0.307, 3.456999999999999, 0.099, -0.8, 4429.0, 1360.0, 4.089999999999999, 6.49, 0.5949999999999991]",279026.15405417414
1830,"[2.182999999999999, 0.307, 1.276, 0.5879999999999991, -0.8, 4160.0, 2516.0, 5.29, 6.96, 0.557]",48142.02168058128
1831,"[1.058999999999999, 0.307, 0.8149999999999991, -0.07199999999999901, -0.8, 4331.0, 1166.0, 0.16, 3.73, 0.641]",61629.01875574364
1832,"[0.53, 0.307, 3.591, -0.41199999999999903, -0.8, 4142.0, 1781.0, 2.419999999999999, 4.519999999999999, 0.52]",246394.45607325385
1833,"[1.249, 0.307, 4.149, 0.787, -0.8, 4059.0, 1720.0, 7.25, 5.41, 0.5829999999999991]",192544.86298397262
1834,"[3.684, 0.307, 1.859, 0.917, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.55]",32722.762517711883
1835,"[4.081999999999999, 0.307, 3.714, -0.35499999999999904, -0.8, 4563.0, 1683.0, 3.49, 8.32, 0.618999999999999]",517693.13249578077
1836,"[0.14, 0.307, -0.656, -0.097, -0.8, 4520.0, 2527.0, 0.9, 4.71, 0.5639999999999991]",7418.98489462341
1837,"[1.058999999999999, 0.307, 0.6129999999999991, 0.17599999999999902, -0.8, 4113.0, 1253.0, 6.429999999999999, 0.14, 0.66]",159084.5786743992
1838,"[3.261, 0.307, 0.67, 0.616999999999999, -0.8, 4693.0, 3084.0, 6.169999999999999, 8.91, 0.6029999999999991]",522192.50779184373
1839,"[3.156, 0.307, 1.943, -0.059999999999999006, -0.8, 3468.0, 1966.0, 5.04, 3.799999999999999, 0.5759999999999991]",45743.874159926745
1840,"[1.516, 0.307, 3.645, -0.321, -0.8, 3662.0, 1489.0, 4.46, 2.87, 0.5939999999999991]",49743.112879650034
1841,"[2.342, 0.307, 0.41699999999999904, 0.29599999999999904, -0.8, 4041.0, 2068.0, 2.96, 4.429999999999999, 0.682]",739079.8250634946
1842,"[1.526, 0.307, 0.897, 0.497, -0.8, 4436.0, 1347.0, 4.879999999999999, 3.419999999999999, 0.633]",353488.91369278793
1843,"[2.347, 0.307, 4.022999999999999, 0.372, -0.8, 3920.0, 2698.0, 4.16, 1.54, 0.6139999999999991]",56180.28114963179
1844,"[0.399, 0.307, 3.117, 0.5639999999999991, -0.8, 4247.0, 2544.0, 4.32, 0.8900000000000001, 0.5869999999999991]",44890.25501285031
1845,"[2.192, 0.307, 4.261, 0.7289999999999991, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.533]",85433.17664002295
1846,"[0.774, 0.307, 3.52, 0.777, -0.8, 3728.0, 2172.0, 5.78, 2.98, 0.6129999999999991]",223824.88612584487
1847,"[0.626, 0.307, 1.786, 0.36699999999999905, -0.8, 4484.0, 2158.0, 4.309999999999999, 1.7000000000000002, 0.6069999999999991]",46559.94245486106
1848,"[1.552999999999999, 0.307, 1.056999999999999, 0.7289999999999991, -0.8, 4160.0, 2516.0, 5.29, 6.96, 0.557]",49115.21714584221
1849,"[1.669, 0.307, 0.5869999999999991, 0.515, -0.8, 4093.0, 2650.0, 2.1, 5.769999999999999, 0.5749999999999991]",53518.54154317614
1850,"[1.248, 0.307, 1.977, -0.169, -0.8, 3878.0, 1269.0, 0.13, 3.95, 0.641]",60305.748922787876
1851,"[-0.437, 0.307, -0.101, -0.251, -0.8, 4351.0, 1913.0, 2.299999999999999, 3.029999999999999, 0.5869999999999991]",252.70824014301706
1852,"[0.6109999999999991, 0.307, 0.5649999999999991, -0.036999999999999006, -0.8, 4522.0, 1344.0, 0.92, 3.399999999999999, 0.617999999999999]",25276.447803696497
1853,"[1.153, 0.307, 3.89, 0.632, -0.8, 3940.0, 2623.0, 5.37, 1.56, 0.616999999999999]",119712.79151585208
1854,"[2.032999999999999, 0.307, 2.911999999999999, 0.7419999999999991, -0.8, 3860.0, 1956.0, 7.49, 3.33, 0.5729999999999991]",80893.67387722457
1855,"[0.759, 0.307, 0.631, -0.108, -0.8, 4335.0, 1315.0, 0.5799999999999991, 3.589999999999999, 0.63]",35576.56885449941
1856,"[0.455, 0.307, 1.312999999999999, -0.133, -0.8, 3568.0, 2685.0, 3.2, 3.549999999999999, 0.5939999999999991]",37106.437266210654
1857,"[3.057999999999999, 0.307, 3.456999999999999, 0.28199999999999903, -0.8, 3851.0, 1931.0, 6.08, 3.049999999999999, 0.5759999999999991]",55007.7785832867
1858,"[0.7269999999999991, 0.307, 3.588, -0.394, -0.8, 4046.0, 1722.0, 1.9500000000000002, 4.429999999999999, 0.544]",95441.75511844564
1859,"[2.238999999999999, 0.307, 2.758, 0.126, -0.8, 3540.0, 2061.0, 5.04, 3.81, 0.5779999999999991]",51651.78021532173
1860,"[1.552999999999999, 0.307, 1.056999999999999, 0.7289999999999991, -0.8, 4060.0, 2664.0, 7.179999999999999, 3.48, 0.533]",64411.424338243356
1861,"[2.483, 0.307, 1.391999999999999, 0.653, -0.8, 4141.0, 2545.0, 5.66, 6.259999999999999, 0.555]",39107.98513777207
1862,"[2.117999999999999, 0.307, 3.391999999999999, 0.525, -0.8, 3547.0, 2299.0, 4.98, 3.649999999999999, 0.5759999999999991]",46019.67533717522
1863,"[0.14, 0.307, -0.656, -0.097, -0.8, 4520.0, 2481.0, 0.8900000000000001, 4.71, 0.5859999999999991]",26539.512432636635
1864,"[2.076, 0.307, 1.175999999999999, 0.54, -0.8, 4189.0, 2554.0, 5.919999999999999, 6.86, 0.552]",35058.53598878362
1865,"[-0.050999999999999004, 0.307, 0.7239999999999991, 0.017, -0.8, 4548.0, 2716.0, 1.899999999999999, 3.91, 0.559]",10424.082670393958
1866,"[0.28699999999999903, 0.307, 2.920999999999999, 0.35199999999999904, -0.8, 4247.0, 2813.0, 4.419999999999999, 2.129999999999999, 0.5909999999999991]",34525.532036719866
1867,"[1.151999999999999, 0.307, -0.30199999999999905, 0.768, -0.8, 4641.0, 2449.0, 0.17, 6.169999999999999, 0.5719999999999991]",36501.789620655996
1868,"[2.192, 0.307, 4.258, 0.519, -0.8, 4040.0, 2805.0, 5.469999999999999, 2.99, 0.6039999999999991]",162291.60462785774
1869,"[2.096, 0.307, 3.048, 0.539, -0.8, 4419.0, 2752.0, 3.689999999999999, 0.54, 0.557]",122428.38214586378
1870,"[2.339999999999999, 0.307, 1.641999999999999, 0.5929999999999991, -0.8, 4024.0, 2431.0, 5.21, 6.23, 0.56]",50560.68833318451
1871,"[-0.196, 0.307, 0.162, -0.17699999999999902, -0.8, 4416.0, 1633.0, 1.28, 3.569999999999999, 0.616999999999999]",31780.044250652438
1872,"[1.907, 0.307, 1.276, 0.5879999999999991, -0.8, 4160.0, 2516.0, 5.29, 6.96, 0.557]",47945.95640623726
1873,"[0.687, 0.307, -0.8669999999999991, 0.187, -0.8, 4280.0, 3038.0, 0.34999999999999903, 3.6, 0.5849999999999991]",9642.28420015079
